model,question_id,question,reference_answer,generated_answer,rouge1,rouge2,rougeL,retrieval_time,retrieved_rank_1,retrieved_rank_2,retrieved_rank_3,retrieved_rank_4,retrieved_rank_5
bge,Q084,Why does the RAG survey say there is no one-size-fits-all embedding model?,"Different embedding models are suited to different tasks, and hybrid sparse-dense retrieval can exploit complementary relevance signals rather than relying on a single universal model.","The RAG survey states there is no one-size-fits-all embedding model because choosing the optimal model remains a non-trivial task requiring careful consideration. Scores for low retrieval k-values, commonly used in RAG systems, show high variance and much lower similarity, especially on larger datasets. Despite identification of some model clusters, the diversity in model behavior and application scenarios makes it difficult to select a universally best embedding model.",0.20408163265306123,0.020833333333333332,0.163265306122449,0.09117270004935563,Embedding Model Similarity in RAG_P001_C004,Embedding Model Similarity in RAG_P007_C012,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P006_C001,Embedding Model Similarity in RAG_P001_C007,Embedding Model Similarity in RAG_P003_C004
bge,Q085,What three techniques are combined in Technical-Embeddings to improve technical question answering?,"Technical-Embeddings combines synthetic query generation, refined or contextual parsing, and adapter or prompt tuning to improve retrieval for technical question answering.","Technical-Embeddings combines synthetic query generation, contextual summary extraction (refined parsing techniques), and adapter (prompt) tuning to improve technical question answering.",0.8372093023255814,0.5365853658536585,0.7906976744186046,0.08617200003936887,Technical_Embeddings_RAG_P004_C001,Technical_Embeddings_RAG_P002_C005,Technical_Embeddings_RAG_P001_C007,Technical_Embeddings_RAG_P001_C006,Technical_Embeddings_RAG_P001_C005
bge,Q086,How is the Technical-Embeddings framework structured to improve semantic retrieval?,"The framework integrates synthetic query generation, contextual summarization, and prompt tuning as a unified approach for semantic retrieval over technical documentation.","The Technical-Embeddings framework is structured by integrating three key methodologies to improve semantic retrieval in technical documentation: synthetic query generation to diversify and enrich training data, contextual summary extraction to distill essential information from complex documents, and prompt-based fine-tuning to specialize a pre-trained language model for the technical domain. This combination within a dual-encoder framework optimizes retrieval performance and addresses limitations of existing systems.",0.35555555555555557,0.11363636363636363,0.2888888888888889,0.09290230006445199,Technical_Embeddings_RAG_P002_C006,Technical_Embeddings_RAG_P002_C005,Technical_Embeddings_RAG_P005_C002,Technical_Embeddings_RAG_P004_C001,Technical_Embeddings_RAG_P001_C000
bge,Q087,What performance outcome is reported for Technical-Embeddings?,"Technical-Embeddings outperforms traditional models on the RAG-EDA and Rust-Docs-QA datasets, with higher MAP, MRR, precision, and recall.","Technical-Embeddings achieved an MAP of 0.2238, an MRR of 0.2249, a precision of 0.0785, and a recall of 0.3364 on the Rustdocs-QA dataset. On the RAG-EDA dataset, Technical-Embeddings matched the best baseline model bge-small-en with an MAP and MRR score of 0.6926. Additionally, for semantic search on the RAG-EDA dataset at different Top-K values, Technical-Embeddings showed recall scores of 0.571 (R=5), 0.677 (R=10), 0.733 (R=15), and 0.764 (R=20), outperforming other models at these thresholds.",0.2905982905982906,0.08695652173913043,0.18803418803418803,0.08960259996820241,Technical_Embeddings_RAG_P004_C006,Technical_Embeddings_RAG_P005_C003,Seven Failure Points in RAG Systems_P002_C000,Technical_Embeddings_RAG_P004_C007,GlobalRAG_GlobalQA_P007_C001
bge,Q088,What problem does the LIMIT study investigate about embedding-based retrieval?,"The study investigates theoretical and practical limits of using single-vector embeddings for increasingly complex retrieval tasks involving reasoning, instructions, coding, and flexible notions of relevance.","The LIMIT study investigates the fundamental theoretical limitation of single-vector embedding-based retrieval models related to their fixed embedding dimension. It highlights that for a given embedding dimension, there exists a set of documents and queries that embedding models cannot correctly retrieve or represent, making certain relevant document sets unattainable as top-k results. The study shows that even state-of-the-art models fail on the LIMIT dataset despite its simple nature, illustrating that these limitations are intrinsic and not solely due to unrealistic queries or insufficient training data.",0.25641025641025644,0.08695652173913045,0.20512820512820512,0.09131199994590133,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P001_C000,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P002_C002,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P009_C004,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P010_C003,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P001_C002
bge,Q089,How does BM25 compare with embedding-based retrieval on the difficult LIMIT task?,"On the LIMIT task, BM25 approaches near-perfect scores while dense embedding models perform much worse, indicating that the difficulty is not simply caused by standard domain shift.","On the difficult LIMIT task, BM25 performs very well compared to embedding-based retrieval models. Despite the simplicity of the task, state-of-the-art embedding models struggle, and their performance is limited by factors such as embedding dimensionality. Lexical models like BM25 do better due to their higher dimensionality.",0.28205128205128205,0.10526315789473684,0.25641025641025644,0.08577939996030182,E5_Text_Embeddings_Microsoft_P008_C004,RAG_for_factual_answers_P007_C005,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P001_C000,NV-Embed_LLM_Embedding_Model_P007_C005,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P007_C000
bge,Q090,"What does the LIMIT study conclude about alternative sparse, multi-vector, or hybrid retrieval architectures?","The study notes that sparse, multi-vector, and hybrid approaches offer trade-offs, but none provides a clear complete solution to the identified limitations, leaving mitigation to future work.","The LIMIT study concludes that alternative sparse, multi-vector, or hybrid retrieval architectures show promise but come with trade-offs and do not provide a clear solution to the fundamental limitations of embedding models under the single vector paradigm. The study notes that multi-vector models are more expressive and perform better on the LIMIT dataset compared to single-vector models, but they are not commonly used for instruction-following or reasoning tasks, leaving their effectiveness in such areas an open question. It suggests that future work should explore new techniques, possibly within these alternative categories or new ideas for single-vector models, to mitigate the identified issues.",0.3649635036496351,0.17777777777777778,0.2773722627737226,0.0932594999903813,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P010_C000,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P010_C002,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P009_C004,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P010_C003,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P001_C002
openai,Q001,What is BERGEN designed to provide for RAG research?,"BERGEN is a Python library designed to support easy, reproducible, end-to-end RAG experiments and standardize comparisons across RAG systems.","BERGEN is designed to provide an easy, reproducible, and standardized end-to-end library for RAG (Retrieval-Augmented Generation) experiments. It aims to simplify the currently fragmented experimental setup in RAG research by supporting data download, preprocessing, indexing, retrieval, generation, training, and evaluation for a wide range of state-of-the-art models with minimal code. It facilitates reproducible research, benchmarking of retrievers, rerankers, and LLMs, supports multilingual datasets, and includes both surface-based and LLM-based evaluation metrics.",0.33999999999999997,0.12244897959183675,0.24,1.9033835000591353,A Benchmarking Library for Retrieval-Augmented Generation_P002_C002,A Benchmarking Library for Retrieval-Augmented Generation_P003_C002,A Benchmarking Library for Retrieval-Augmented Generation_P001_C001,A Benchmarking Library for Retrieval-Augmented Generation_P003_C001,A Benchmarking Library for Retrieval-Augmented Generation_P003_C003
openai,Q002,How does reranking affect RAG performance in the BERGEN experiments?,"The BERGEN experiments show that reranking substantially improves results, with SPLADE-v3 reranked by DeBERTa-v3 achieving the strongest performance among the compared retrieval setups.","Reranking improves RAG performance by refining the initial retrieval rankings, producing more effective representations of passages with respect to queries. This improvement in ranking quality, especially at early ranks, enhances the relevance of input contexts for the LLM. In the BERGEN experiments, reranking helps close the gap between approaches by improving the ranking quality of retrieved documents, which is crucial because only a limited number of passages can be provided as context to the LLM.",0.23999999999999996,0.04081632653061225,0.14,0.8038093000650406,A Benchmarking Library for Retrieval-Augmented Generation_P002_C002,A Benchmarking Library for Retrieval-Augmented Generation_P003_C001,A Benchmarking Library for Retrieval-Augmented Generation_P004_C006,A Benchmarking Library for Retrieval-Augmented Generation_P018_C005,A Benchmarking Library for Retrieval-Augmented Generation_P003_C005
openai,Q003,What does BERGEN conclude about the importance of retrieval quality for RAG generation?,BERGEN concludes that retrieval quality significantly affects RAG response generation and emphasizes using state-of-the-art retrievers and rerankers.,"BERGEN concludes that retrieval quality significantly impacts RAG response generation, emphasizing the importance of using state-of-the-art retrievers for effective RAG systems.",0.7272727272727272,0.5714285714285715,0.7272727272727272,0.18900650006253272,A Benchmarking Library for Retrieval-Augmented Generation_P002_C002,survey_of_RAG_P012_C004,A Benchmarking Library for Retrieval-Augmented Generation_P008_C000,A Benchmarking Library for Retrieval-Augmented Generation_P003_C000,Benchmarking_RAG_Retrieval_Strategies_BM25_Corrective_RAG_P008_C002
openai,Q004,What is Ragas and what problem is it intended to solve?,Ragas is a framework for reference-free automated evaluation of retrieval-augmented generation pipelines.,"Ragas (Retrieval Augmented Generation Assessment) is a framework for the automated, reference-free evaluation of Retrieval Augmented Generation (RAG) pipelines. It is intended to solve the challenge of evaluating RAG architectures by assessing multiple dimensions—such as the retrieval system's ability to identify relevant context passages, the LLM's ability to use these passages faithfully, and the quality of the generated output—without relying on ground truth human annotations. This enables faster evaluation cycles, which is important given the rapid adoption of large language models (LLMs).",0.2772277227722772,0.16161616161616163,0.2574257425742575,0.15205410006456077,Automated Evaluation of Retrieval Augmented Generation_P001_C006,Automated Evaluation of Retrieval Augmented Generation_P001_C001,A Benchmarking Library for Retrieval-Augmented Generation_P002_C004,Embedding Similarity in RAG_P002_C007,Automated Evaluation of Retrieval Augmented Generation_P001_C000
